# Wavelength (m) ,Observation: 19909,Observation: 27028,Observation: 16652,Observation: 31458,Observation: 47548,Observation: 21100,Observation: 11768,Observation: 36969,Observation: 36656,Observation: 14915,Observation: 16766,Observation: 18197,Observation: 30915,Observation: 41090,Observation: 48054,Observation: 39451,Observation: 36999,Observation: 23674,Observation: 23095,Observation: 30768,Observation: 31991,Observation: 31544,Observation: 38008,Observation: 16076,Observation: 43937,Observation: 42251,Observation: 36537,Observation: 15338,Observation: 23522,Observation: 47565
7.077E-07,143.7576178903,176.4906917964,90.2148508004,161.3977569927,169.5573199347,129.7653940544,140.640776304,97.8650115717,111.8585456826,86.7058134901,108.5759075499,119.6895822351,137.2545260556,160.0190275379,63.6406058546,120.1857871026,88.8278347693,188.2387825365,124.2353395894,107.7313460111,174.4016644977,132.8415322213,65.8900031502,170.2960849169,113.2351061686,134.5195762541,135.2266238615,118.9845867739,198.5203067292,158.030400143
7.078E-07,146.2613240853,189.6758768464,86.7326846906,162.5566573903,170.8629306639,139.6794411152,149.2117300673,106.6998523254,118.8457443455,95.057561343,116.1511404619,117.6388449733,145.2075621433,150.7754221447,53.0302347692,125.2668001375,87.5444003173,196.7337168209,120.6987378356,104.5635899806,166.45053559,124.1659468245,69.2594557503,155.097187622,105.4573549281,150.9822954525,130.9995389067,121.9247254961,202.3485830442,164.6879291308
7.079E-07,147.4906338669,183.1963822564,86.0858467385,153.4446175019,159.237552372,137.2290406207,137.7554102797,102.1467411818,126.1566392367,93.4481651215,114.8091498656,121.673201075,154.0898478966,161.3190589276,53.8298771098,126.8525574647,92.8366085398,191.9143100888,115.3302413005,97.1518967063,162.4021845505,126.0123925685,64.2311740524,161.2991913482,103.9288618149,145.5118336432,131.1689669578,126.5518809202,204.271370665,162.9061317295
0.000000708,145.9930011493,183.699274804,95.5467243546,152.9647933362,169.3173953742,130.7326016027,147.7206840227,106.7187042452,123.6671371835,86.1854347345,116.3593432362,110.9238835947,146.9194953862,152.8695226947,77.8455414144,123.0878266675,102.6537158523,207.1136676755,119.8220213671,106.8467090934,170.9577558906,134.8936181244,56.0077062775,165.0838659806,105.6680796671,136.0588969078,124.0675218358,129.2862926267,190.082929868,170.4022027022
7.081E-07,149.803837815,181.2204106387,83.0429527051,163.5733426589,169.2156487479,131.2458828675,145.8130090286,102.3718455618,115.4195893055,82.872434854,115.7952078271,118.9653387861,144.2154914731,139.642540641,70.7339191926,115.0934363765,90.7559326981,202.5320670796,124.4262280704,106.7336506677,177.6250294333,125.4471910805,63.0209888691,172.098552972,106.475303928,148.9239180029,137.3849288705,124.8539312207,194.2194724848,164.7839397355
7.082E-07,154.1201631018,186.3481041643,88.9383004476,138.5476990617,165.1978840161,128.4855446875,152.0819234955,104.3931291807,126.8211839222,82.6028574128,116.2851188573,131.0271593289,146.6788607034,153.2153627985,65.8504035333,115.5457460409,107.4136178829,197.6925798592,123.2704757171,97.5423251563,177.6222183758,127.9659387513,69.7595758998,164.1184960065,114.998493386,137.8390665476,131.5825948486,127.9006367099,203.7595657373,154.2105669342
7.083E-07,144.6671466731,190.214672086,91.5918155162,148.4556870781,166.3440978906,132.4156877537,147.1690451645,106.7762691169,112.7078791658,91.7298049537,117.8294432579,108.8006061568,150.5304489766,155.7933575172,63.184127857,122.919772063,96.413019122,191.8562821,115.3270148955,106.4750411252,164.5501772677,123.3767657345,75.7361605116,174.1860877533,109.9496686361,139.3853446932,147.3559182165,135.3399171944,195.1458246465,159.3069180033
7.084E-07,145.930630131,192.2405577583,91.1497390099,141.2029628406,162.3676232346,122.3669068963,158.6863450116,106.5400687599,117.7614664834,78.6042231988,112.4447949241,131.424995686,146.9399105296,167.1929485782,54.3539792169,126.9819483412,103.4696260163,197.4794565557,109.9653791257,98.4349117274,165.3884441736,135.352330509,72.2434201549,165.4744111553,99.2356933835,132.240262629,130.6109159105,127.2332182407,192.2323064242,164.218162543
7.085E-07,157.326844913,186.228564258,84.3385120342,146.167523784,161.7341438818,124.86746555,136.0423942272,115.6323479257,121.647799969,83.387305012,114.1164537328,117.1964683493,143.6696517041,153.8699923929,68.1478370873,125.588868324,98.0204669195,203.4903197639,117.9011285095,105.2067372233,165.7896918147,126.962966985,66.0522217662,168.6412480174,114.7299098267,137.5510164799,139.5609470915,128.1915447534,203.3605360595,163.8133705619
7.086E-07,145.7490097998,176.6919074218,105.4425574566,158.5521434705,158.1206836379,122.1888603382,151.9273455411,96.0524302012,124.3772520569,86.0754357109,119.3150870635,121.9074442297,147.2287754878,152.8791138588,74.5150534565,128.4367172606,91.070659286,199.8745238526,117.685631292,100.348017814,178.3872860268,124.9486715571,67.6715303982,167.252610481,101.6664654435,129.7079126136,135.8755274363,124.1247893443,202.2007476033,164.3961474143
7.087E-07,162.9979167396,171.2135808682,90.018246418,149.6920778447,172.1023257842,126.1321593008,139.2048803211,106.1703218402,108.4710879193,78.9832759241,110.7738406519,120.0987886161,155.4060726421,155.7801574892,59.8647622042,124.2313969968,90.6224219155,203.140299946,110.3093605128,106.7765685839,162.7828399743,123.166492111,65.3713594594,155.5022484856,106.4585231116,139.9178147122,132.8758449053,117.2158441298,205.1766420478,158.8091902953
7.088E-07,138.293918142,183.0788426664,91.1266513033,153.0766697227,160.6315794878,123.9569909107,150.5870546873,106.1035097566,128.4884299876,93.5233043482,111.6683737805,128.2358925609,154.5315810023,154.9757823863,67.507791129,127.3760095872,89.3593485068,192.9288515224,127.1001382134,102.277999053,162.7179383997,125.3623991763,62.3433488645,166.4710239752,119.3732256168,133.5807260695,134.0766130375,124.1022477412,184.1679942172,164.1679212493
7.089E-07,150.5367700481,184.3824002213,94.7496199064,150.1800173758,166.466188827,126.6652326397,149.1577209044,106.6537287747,118.4001649887,83.7522456732,116.6046151792,115.3944540509,149.8768845136,154.2082704689,63.5725550575,127.321507243,99.5865466754,194.7555959757,133.2081933764,103.9972805422,179.1405674579,128.8843265535,52.4307185504,169.355750836,117.7956020286,131.1421006585,136.2048300497,120.929837973,183.8638467926,168.8919794125
0.000000709,150.9451941116,188.4751227447,101.6710348125,154.1177285311,155.3218105092,118.4499717942,141.487313745,96.0080284887,126.188426288,84.3353869831,100.789014402,114.9349797415,150.6487444062,159.9834201937,70.7673031377,129.3435130534,104.1986441965,204.4762977832,117.5881037641,88.243064905,162.1563232092,125.9135267154,64.3271693926,157.9733868146,106.1811768484,142.4185718994,137.0194513686,115.6172442448,190.2188899912,154.6067981955
7.091E-07,152.6896375096,184.3232606022,94.0349454583,149.1935637965,162.0098241506,134.0308321756,140.8331026055,111.7201448105,121.2473393461,84.3158474555,117.2070862658,119.673450591,151.7133515999,151.1395661816,68.8673148954,128.2802036177,101.4440897754,198.8102999494,123.2537818838,97.7059175522,162.749702671,119.0163706749,59.1841209831,164.7270173875,112.3647745102,130.9369838492,128.3476651796,128.1293753548,196.2804035054,156.4957553615
7.092E-07,149.1233845031,185.5938571588,92.5850882682,144.8981560337,167.7138234872,123.5753390399,143.3782930247,95.9303695459,110.2168344106,82.9030014147,109.9318873924,114.4257477377,156.018061023,139.1029856184,59.9279636316,144.8377704812,95.4989953722,198.3920400203,127.8760335686,110.590632797,172.500272085,124.2580837921,59.3544311888,169.4943636451,105.1550504106,146.1862158251,133.5142351021,121.5027379391,190.9566981006,160.4023697118
7.093E-07,148.430014523,182.676657581,95.6274755002,155.219381304,174.1199805183,124.8914545973,154.8683835859,108.7904128573,126.5050524162,82.4643337853,111.7731296774,124.1499404986,152.8494285457,154.8389240494,70.1420146304,129.2096513135,104.5400985269,195.0048877434,115.5924981384,111.0182230325,172.7352382761,125.599082542,68.1898230275,170.6566483536,109.0069528886,145.9743999304,126.1788949528,126.267459695,177.9880398922,166.8416521259
7.094E-07,153.8343635244,177.3199109297,93.6313582464,155.0846244321,162.19815848,114.7179358127,143.1933957315,98.7843107,115.572465302,90.9822207822,113.9908718513,114.7134040232,156.2396493621,156.5961630446,66.1584625732,134.4219473761,86.177975553,207.0279487446,115.5416216286,101.7125325321,168.6483855625,117.8457393075,64.2326769306,155.3875313242,118.7133188991,142.0522338157,131.559836947,127.7009781895,196.9092061222,161.5032890909
7.095E-07,146.2965932681,182.7794405345,97.3403768318,150.2853793131,166.9422615467,126.2123899087,151.807882653,102.7357484816,131.8879580661,79.7656629921,114.5839182897,122.5285653566,147.1860489784,155.6362504012,61.0540048596,135.3348830448,103.5937226015,197.886249305,107.4503758731,106.7387155281,163.7714427899,119.6217541647,62.164597278,170.5740848174,112.559472347,144.0402879351,134.4210660187,118.29793953,194.5966082883,159.0318786921
7.096E-07,151.8113804898,185.3591512697,95.0271702617,156.1166322018,167.5470549678,130.9115773562,145.8972582919,102.5330537213,124.5687141539,71.7518565298,111.2256569631,119.4612966432,150.6442051525,148.7906064904,62.3221513214,117.0939313834,96.3228425462,191.3547476264,121.4509516509,106.0854256252,174.2752693034,115.4557097466,50.6479636809,176.900692582,112.8511497505,133.0134035321,142.7336954047,115.4390965207,202.8498672897,166.7522894488
7.097E-07,158.4128365547,188.0005978071,92.3334412985,144.507419348,170.3585456864,128.3458113611,159.4633094271,105.862458225,113.7743925304,79.3662643449,126.5460136364,114.1279990854,157.2138295539,158.9679807988,62.1621957443,134.0243812629,108.8203549912,198.6087809717,108.7610431806,106.4574402306,173.0960525863,118.3666849952,62.3630917261,176.6425797375,105.2859926925,131.1386393201,142.1690569068,128.6517457037,198.9791955577,166.8485460681
7.098E-07,153.8710918729,195.4484366099,92.8665124609,149.0199918812,166.4444379963,122.5880059549,154.0976149471,106.1446623583,127.1513044527,79.2502546931,114.01923973,126.182604551,149.9882661873,156.1188939717,57.1241168525,129.7593135046,110.4765992662,202.3747583448,115.9096188917,107.066070831,178.3608073354,130.8514250558,61.1916405161,161.9634941377,92.5588426907,138.6395800154,133.5802426943,113.0475716452,198.4807851839,157.0105014011
7.099E-07,140.4642749239,187.858541929,90.963948608,152.3108565884,168.2393787675,127.8548472473,137.577524263,105.947339794,135.0936354961,78.486654872,112.2495299746,114.556184697,160.954173427,152.2534884965,68.71989304,138.8051943862,98.6513243886,201.3780488465,117.0511835868,108.3348472358,176.6035032368,123.2554233904,66.8479665098,179.2428821988,112.5194471817,133.2315027261,133.9157891666,131.2060965511,203.9443610406,166.0158777422
0.00000071,156.3715149741,186.0660918818,91.3404317508,147.2912734758,167.9958033405,123.4050335767,150.3883272837,103.9247568262,122.2241269834,80.9031910836,121.9380948105,119.7847780335,167.3241092629,151.2871620134,57.9599498735,124.0390769573,91.1970520871,195.6399344439,119.4175663411,108.2106500017,183.2033495088,129.0295752859,75.3935825457,162.2340527189,105.8823314138,126.1406337459,139.6910637816,133.7668462491,192.5375610615,164.7663405358
7.101E-07,157.4671643813,183.9250773579,96.7674962982,151.6099173486,163.4604389809,124.5944656264,152.7498814977,107.2178120794,121.3636125619,81.799009875,104.842571429,115.114665488,161.5581299832,157.2346534038,70.4148258364,139.2488808348,96.2759481526,198.773936107,113.1196543039,109.2013570151,167.5456357894,113.2980381975,61.4693885151,172.1658534712,110.3741268277,136.9800750929,143.3497678378,122.6877473738,200.6206763218,166.0764488542
7.102E-07,154.6279322581,179.6826622479,99.3634660038,153.4414013979,167.1330075658,121.1037217287,139.3501915972,114.6960757453,130.0989381818,79.2343788371,120.0150938882,119.0391884669,156.7133761538,151.7847407989,69.7052407332,125.1170884345,91.2504486558,202.3537604333,112.5711784113,108.9171873342,180.6402924649,122.877746303,66.9852771576,171.149761558,117.9612588387,136.3367303161,132.9622242597,116.7427586463,199.8167924011,161.3037434969
7.103E-07,155.364471922,175.0982439134,90.3256490464,152.3543864939,178.0229255853,136.3254956959,152.1594694893,109.0504083141,122.3498925306,84.0807874954,113.4846160477,117.2599123173,157.8348810532,148.8024774214,67.3509707088,124.9352189591,104.8739378632,202.146084002,113.4496603774,100.8077753129,170.0014421945,122.4419896097,62.770650643,160.6323145206,109.6058566118,133.9268488752,138.6184719871,122.0945345173,201.1147890036,161.3843114523
7.104E-07,151.1272845733,193.9876592428,83.2739186969,140.7687270861,159.7180261639,134.4568353347,149.8098631157,99.4758491219,121.8224748938,80.7907632977,106.9486704746,113.9327929059,160.5082587293,146.8057648825,63.2893903777,122.5315716699,96.3755000039,203.4933877077,121.5444694965,106.9791065002,174.2515519151,117.5789065712,65.3646488088,168.2530560613,113.6966534853,131.3712666511,133.2023381748,134.7711283313,192.3493738925,150.7495518652
7.105E-07,145.4152405172,189.2985413348,105.6232011773,147.6481147289,166.5784403872,132.9793285666,151.2143455862,109.0305545057,117.0269053003,82.8182182832,123.8877703235,110.3598020378,158.2185460778,155.099664654,62.2197691886,126.6231138332,103.0358095649,209.0919886758,116.1923943291,102.5642015943,169.844566857,119.3438511054,55.086476583,157.4062388694,110.2285765622,136.7910375813,130.4512513393,122.4426701938,203.5406851382,159.3899276255
7.106E-07,155.9368281518,188.6009947748,81.8033377838,146.3788637816,167.0127310254,122.317080285,153.4844134558,99.838354947,118.1637461872,80.1711707561,113.413677302,110.9166178744,149.3128450791,168.9804974138,76.8697474907,115.8115007776,91.1054578059,200.8631149915,110.1161950038,106.1732852691,178.9246869448,123.7059084252,60.0408461686,165.3439691159,110.2884298682,137.1904122213,146.380310819,119.6087892345,194.4220716405,170.4537509564
7.107E-07,154.8552514327,181.2822570312,91.3228160564,143.5305551581,170.8520866729,119.6686880337,138.3079377661,103.048217485,132.6745374703,76.4746310492,113.1082015164,118.6384434803,158.1224877122,153.8962790821,56.8143964284,130.8089926589,96.4871033269,202.086219123,110.6195166299,108.7845942943,173.2250422833,120.046073192,68.3378642094,167.475050014,119.0401736379,125.9311443476,137.9800916129,113.6768126915,194.1528333123,161.1393740827
7.108E-07,159.1658917358,191.8229219841,102.1207419869,148.8466715802,166.1356804012,130.0019577088,151.2625247029,105.2652161814,112.7985272231,74.4828860792,110.3217421707,106.7281532665,155.7899636231,159.2639232073,72.4471682267,135.5033801799,92.6873518204,197.5072852438,108.1572538286,109.8932868137,176.1629935656,114.1777759049,58.5659995862,167.6773417967,100.170649145,136.4762381047,136.2392104987,112.6834977474,190.6231435247,162.1482159009
7.109E-07,148.5260249385,183.8837449979,86.2987215547,156.9508248121,177.973622624,133.0073325848,155.8786073215,102.275605213,115.931438968,83.721610088,107.2246276706,111.9471324738,141.2215614396,144.4909270034,67.1005312097,115.2385615144,96.3411185438,192.8461725998,119.655830845,93.8022633532,171.1316605033,119.8045944144,55.4285092449,167.4587128347,99.4756590307,139.8412926236,135.9321900253,124.0540388143,187.7206537704,163.5344447963
0.000000711,162.7532458079,189.0031819274,102.7620440823,138.6869632542,169.7651247984,128.4279572421,141.0591510739,107.7059320211,127.8705380891,83.2547729597,115.1651431603,112.8511564821,162.3843003662,162.045093339,64.7397412932,124.4764869641,98.5783777969,208.5959288788,110.8330449161,114.455174975,170.3828937094,121.3101509836,70.3721906397,180.7904301263,110.9847895382,141.1087243759,141.2479951787,136.8438076737,192.7301460935,170.3841736228
7.111E-07,147.89096062,178.3270081305,99.5834067824,143.9346349795,166.3327922836,131.5500677064,159.8158475221,96.748876136,121.9353913373,84.493609955,112.4969750011,105.9195297624,157.6426295088,159.5800589219,57.7378353881,124.9397133334,94.1559664743,194.8287668659,115.7128796665,109.970855706,170.2356758988,125.2173369483,60.8824097267,158.116759107,104.3683571331,138.1303388252,137.0193537213,125.6920307144,194.3782562386,161.8726567613
7.112E-07,155.3442973076,200.1610673915,87.7173984109,149.5808668642,171.5981046268,129.3269717239,155.6216549866,113.6635676963,120.2224633536,68.3063975058,117.9581556454,114.4640384654,145.0351290358,152.6098895271,74.1832727968,114.9563660616,108.5139205417,196.8633014192,121.0932849978,106.2207692788,171.3066057801,122.3733353731,49.9503516348,166.0868949613,109.4186536393,126.5807625632,129.2256587664,123.3037568014,206.1900314476,173.8189736639
